"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"KGF.L","Kingfisher plc","Consumer Cyclical","Home Improvement Retail","4765505024","6761622016","20.564285","10.278104","0.71","0.7933315","0.3681348","0.522","6.695","4.26","0.12","0.8986","4.53","1779926400","12945000448","0.018","0.38084","0.03945","0.01893","1010000000","0.039189998","0.0365","38.016","465000000","2340999936","972374976","1432999936","1.215","","287.9","291.0","372.3","0.0","286.41403","306.70358","1.112","7391585","1655263954","1663419319","0.9761904761904762"
"LAND.L","Land Securities Group Plc","Real Estate","REIT - Diversified","4853966336","9237671936","14.163043","11.690502","3.56","0.73824364","5.441666","10.356","21.285","13.52","0.89","0.6819","5.97","1781740800","892000000","0.004","0.58184","0.47072","0.38452998","434000000","0.05264","0.02332","69.088","106000000","4517000192","292500000","214000000","0.574","0.619","651.5","657.0","679.5","0.0","616.0413","613.72784","1.148","3552881","745044653","732220780","1.0"
"LGEN.L","Legal & General Group Plc","Financial Services","Asset Management","15576194048","-455538442240","35.5375","10.795109","1.53","8.940251","1.4167905","-41.435","-437.177","7.59","0.22","2.6323998","8.02","1776902400","10993999872","0.139","0.25487","0.07367","0.053850003","1042000000","0.17860001","0.00113","2477.336","528843997184","57275998208","-17395374080","4547999744","4.411","","284.3","286.9","302.3","0.0","267.173","255.5825","0.809","27525570","5478788188","5371473552","0.9761904761904762"
"LLOY.L","Lloyds Banking Group plc","Financial Services","Banks - Regional","63306899456","-97551515648","13.600001","9.045561","1.14","1.3203883","3.3089535","-5.099","","3.34","0.04","0.4382","4.27","1775692800","19132000256","0.115","0.0","0.41411","0.26495","","0.10784","0.00551","","323060989952","161334001664","","","","0.447","108.8","109.2","114.6","0.0","100.346","96.52535","0.921","192557633","58186488702","55524020270","0.8571428571428571"
"LMP.L","LondonMetric Property Plc","Real Estate","REIT - Industrial","4431493632","7536993280","14.6","12.660086","8.84","0.9400694","9.442774","16.06","17.378","6.89","0.13","0.95769995","5.13","1780531200","469300000","0.18","0.98636","0.92260003","0.63009","433700000","0.06671","0.03664","68.252","143400000","3230299904","185900000","362200000","0.774","-0.215","189.8","191.6","216.2","0.0","186.954","191.0665","1.015","7182679","2334822643","2074349829","1.0"
"LSEG.L","London Stock Exchange Group plc","Financial Services","Financial Data & Stock Exchanges","39322849280","50581512192","34.07595","14.97944","0.78","2.0604143","4.2074523","5.412","14.996","1.86","1.5","0.5738","1.26","1776297600","9345999872","0.046","0.88091004","0.24861","0.13364","3372999936","0.06365","0.0018799999","52.973","4079000064","11742999552","2053624960","3622000128","1.0","0.804","8076.0","8062.0","10990.0","0.0","9155.04","8780.93","0.381","1637218","486909949","447493956","1.0"
"MNG.L","M&G plc","Financial Services","Asset Management","7930757632","9989359616","27.741667","10.722797","","2.5277145","1.0798962","1.36","3.689","6.11","0.21","1.6423","8.96","1773878400","7344000000","0.37","0.60144","0.48464","0.04112","2708000000","0.09645","0.00855","216.813","4904000000","6912000000","-3452875008","953000000","1.418","","332.9","335.6","337.4","0.0","312.0603","290.57556","0.952","6005677","2382324404","1783117487","0.9523809523809523"
"MKS.L","Marks and Spencer Group plc","Consumer Cyclical","Department Stores","7720163328","10310003712","31.308336","10.713777","0.56","2.5248656","0.44693425","0.597","12.771","1.11","0.04","0.3089","6.1","1780531200","17273600000","0.272","0.30761","0.025020001","0.01502","807299968","0.07802","0.03023","106.358","1004200000","3427800064","246175008","1176000000","0.865","17.6","375.7","378.6","411.8","0.0","348.477","358.39325","1.025","8810752","2054874278","1941078609","1.0"
"MRO.L","Melrose Industries PLC","Industrials","Specialty Industrial Machinery","5757764096","7556045824","15.931034","9.8564205","0.73","2.0560749","1.604281","2.105","8.142","1.56","0.07","0.2207","1.14","1773878400","3588999936","0.083","0.26580998","0.08347","0.10309","928000000","0.13049","0.049640004","67.563","166000000","1910000000","476000000","214000000","0.984","1.805","462.0","468.0","685.0","0.0","483.51984","565.1705","0.856","5665772","1246269295","1157465181","1.0"
"MTLN.L","Metlen Energy & Metals PLC","Utilities","Utilities - Diversified","6052587520","9470191616","19.181818","8.199683","","2.0035133","0.8516379","1.333","19.684","2.44","1.0","0.0","","1782345600","7106996224","0.093","0.06742","-0.01599","0.04425","481112000","0.10479999","0.01757","163.854","1752999936","5092243968","-905411968","445876000","1.855","-0.82","42.2","41.04","57.73","0.0","38.8768","40.3876","","231409","143426244","110885716","0.9285714285714286"
"NG.L","National Grid plc","Utilities","Utilities - Regulated Electric","62420291584","107327471616","19.007576","12.913287","1.05","1.5875728","3.5291624","6.068","15.276","3.89","0.48","0.72110003","4.97","1779926400","17686999040","0.02","1.0","0.32602","0.18324","7025999872","0.08406","0.030050002","121.294","2828000000","47705001984","-3125125120","7829000192","0.764","0.144","1254.5","1245.5","1428.5","0.0","1248.916","1216.3375","0.604","14017624","4975710614","4928874071","1.0"
"NWG.L","NatWest Group plc","Financial Services","Banks - Regional","52229689344","-58374299648","9.374287","7.8019667","2.66","1.3383642","3.2133436","-3.591","","4.95","0.33","0.4656","4.68","1773878400","16254000128","0.075","0.0","0.50258","0.36877","","0.14072","0.00822","","248496996352","137801007104","","","","0.156","656.2","656.4","705.4","0.0","595.3171","598.0893","0.823","25513588","7959416274","7932420360","0.8571428571428571"
"NXT.L","NEXT plc","Consumer Cyclical","Apparel Retail","16649075712","18666190848","19.603495","16.865484","3.22","10.258123","2.4124548","2.705","13.182","1.83","2.68","0.32869998","2.95","1782950400","6901300224","0.153","0.4425","0.19349001","0.12874","1416000000","0.50808996","0.16301","101.646","96200000","1809799936","829124992","1233600000","1.765","0.249","14585.0","14615.0","14880.0","0.0","13416.0","13326.0","1.047","525437","114152051","107646736","1.0"
"PSON.L","Pearson plc","Communication Services","Publishing","7099913216","8675937280","23.186275","15.297741","2.03","2.0586698","1.9848794","2.425","14.805","2.14","0.25","0.4813","2.4","1773878400","3576999936","0.032","0.51999","0.13962","0.09365","586000000","0.08708999","0.047280002","40.513","333000000","1484000000","863750016","656000000","1.998","-0.357","1182.5","1176.0","1177.5","0.0","1120.1984","1035.3262","-0.042","1967256","600415469","628497622","1.0"
"PSH.L","Pershing Square Holdings, Ltd.","Financial Services","Asset Management","6560877568","-8891006976","3.5093632","","","0.5895249","1.8885411","-2.559","","1.45","0.54","0.0468","1.19","1786579200","3474045440","0.195","1.0","0.75086","0.72693","","0.17999001","0.098780006","24.38","19170932736","3669110272","1888688000","-29721884","34.075","0.2","3748.0","3766.0","6573.536","0.0","4077.9243","4455.528","","179277","175030590","","0.8571428571428571"
