"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"SHRIRAMFIN.NS","Shriram Finance Limited","Financial Services","Credit Services","2450208063488","4145975656448","19.55954","14.977537","","2.9724069","11.816494","19.995","","1.34","13.8","0.14649999","1.61","1782950400","207354904576","0.247","0.96403","0.70444","0.48343","","0.16382","0.03258","276.215","104298799104","1820772663296","","-132814299136","2.275","","1041.35","1032.65","1108.0","566.5","964.262","914.3665","0.589","6701113","2352915128","1766985140","0.8809523809523809"
"SBIN.NS","State Bank of India","Financial Services","Banks - Regional","9611842158592","16105571614720","11.420268","10.233979","0.53","1.6123714","2.5517368","4.276","","1.67","17.35","0.1744","1.5","1778803200","3766784360448","0.071","0.0","0.28959998","0.22114","","0.15477","0.011089999","","2256107732992","8610153758720","","-5651017236480","","-0.031","1041.3","1036.1","1234.7","786.55","1016.451","1013.7065","0.37","17005971","9230617586","4086394405","0.8809523809523809"
"SUNPHARMA.NS","Sun Pharmaceutical Industries Limited","Healthcare","Drug Manufacturers - Specialty & Generic","4519867449344","4226892431360","39.4018","29.129442","1.04","5.4140277","7.731286","7.23","25.631","0.85","16.0","0.3452","0.93","1783382400","584620376064","0.128","0.80254","0.18834","0.19635999","164912201728","0.1472","0.08434","5.517","325365301248","46273200128","49319374848","124191801344","2.824","0.256","1883.8","1874.8","1916.6","1548.0","1814.714","1743.237","0.08","3826655","2399334970","1066013341","1.0"
"TCS.NS","Tata Consultancy Services Limited","Technology","Information Technology Services","7432998223872","7306056040448","15.112549","12.4103985","2.27","6.931174","2.7836754","2.736","10.372","5.91","124.0","0.4632","1.49","1779667200","2670210056192","0.096","0.40307","0.25288","0.18429","704380010496","0.48395002","0.24436001","10.389","410799996928","112829997056","369467490304","520939995136","2.228","0.122","2054.4","2097.9","3489.9","2037.0","2292.348","2767.419","0.227","4933505","3618087518","1019685605","1.0"
"TATACONSUM.NS","Tata Consumer Products Limited","Consumer Defensive","Packaged Foods","1057732886528","1100211159040","68.46893","44.62234","0.55","5.202923","5.212964","5.422","41.707","0.9","10.0","0.5295","0.73","1779667200","202904305664","0.179","0.40460998","0.11146","0.076009996","26379700224","0.0694","0.04033","12.159","43181600768","28195100672","18753087488","24218499072","1.568","0.215","1068.8","1112.8","1282.7","1007.2","1159.626","1145.0375","0.404","2134185","989645268","640008977","1.0"
"TMPV.NS","Tata Motors Passenger Vehicles Limited","Consumer Cyclical","Auto Manufacturers","1268649820160","1736874393600","","6.5943313","0.27","1.1319726","0.37399358","0.512","13.046","0.87","3.0","0.56439996","1.11","1781827200","3392170098688","-0.118","0.4619","0.06176","0.24288","133130002432","-0.01118","0.00635","70.364","476639985664","852310032384","-196276256768","130409996288","0.844","-0.329","344.5","345.05","739.7","294.3","365.478","384.36874","0.808","12110081","3682582902","1965432200","0.9761904761904762"
"TATASTEEL.NS","Tata Steel Limited","Basic Materials","Steel","2343210844160","3206659702784","21.74537","9.993618","","2.2956429","1.0091809","1.381","9.795","2.11","4.0","0.41619998","2.8","1781222400","2321399414784","0.125","0.55947","0.09698","0.0465","327374012416","0.11156999","0.0473","89.017","99790397440","923818983424","122978271232","350644600832","0.748","1.252","187.84","189.57","224.4","152.51","207.1998","190.6448","0.733","31170364","12471847611","8132521458","0.9761904761904762"
"TECHM.NS","Tech Mahindra Limited","Technology","Information Technology Services","1257513418752","1212402368512","26.191881","16.677187","1.86","4.245114","2.213332","2.134","14.349","3.56","51.0","0.8304","2.32","1782950400","568153997312","0.126","0.34599","0.13947","0.084680006","84495998976","0.16608","0.0955","7.269","83856998400","21862000640","49075748864","61719998464","1.902","0.158","1419.6","1433.8","1854.0","1304.1","1447.87","1487.3416","0.164","2554997","885822329","536198781","1.0"
"TITAN.NS","Titan Company Limited","Consumer Cyclical","Luxury Goods","3829019705344","4061853384704","75.63694","50.385464","","24.404806","4.3718257","4.638","48.616","0.35","15.0","0.19229999","0.27","1783555200","875840012288","0.805","0.19725999","0.06282","0.057919998","83550003200","0.37127998","0.092989996","195.001","41659998208","306210013184","-65098752000","55900000256","1.276","0.351","4316.6","4277.2","4605.0","3303.1","4249.954","4044.8445","0.225","1209354","887045260","330661558","0.9761904761904762"
"TRENT.NS","Trent Limited","Consumer Cyclical","Apparel Retail","1733164924928","1754983563264","100.75326","64.455765","","24.813723","8.633789","8.742","63.453","0.12","4.0","0.1034","0.09","1781222400","200742092800","0.192","0.42381","0.11116","0.08566","27658199040","0.27126","0.13715","36.034","9288899584","25612500992","9976637440","26676199424","1.264","0.258","3250.3","3258.3","6261.0","2183.6667","2864.8528","3327.3625","0.349","1842127","533232301","286019879","0.9761904761904762"
"ULTRACEMCO.NS","UltraTech Cement Limited","Basic Materials","Building Materials","3319998447616","3561484189696","40.63659","25.780605","1.22","4.6086206","3.750922","4.024","20.925","0.68","77.5","0.2793","0.53","1753401600","885115322368","0.03","0.5844","0.17024","0.092259996","170202300416","0.10593","0.05624","29.432","51199700992","237550895104","18157574144","153158598656","0.746","0.453","11286.0","11336.0","13110.0","10325.0","11533.94","11835.2","0.45","361878","294169635","113895489","1.0"
"WIPRO.NS","Wipro Limited","Technology","Information Technology Services","1813375746048","1500601384960","13.761146","12.066462","1.19","2.0452015","1.9577817","1.62","8.767","9.69","17.0","0.8758","1.51","1769472000","926240014336","0.077","0.29155","0.1718","0.14248","171158994944","0.15439999","0.069120005","22.853","543235014656","202910007296","115355377664","149315993600","2.049","-0.016","172.84","175.48","273.1","171.49","193.24","223.2205","0.357","28234341","10491644317","3052539838","1.0"
