"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"GIVN.SW","Givaudan SA","Basic Materials","Specialty Chemicals","31490019328","35195019264","29.58467","25.931458","4.88","6.940715","4.214403","4.71","21.712","2.11","72.0","0.6063","1.93","1774224000","7472000000","-0.018","0.43522","0.16906999","0.14333999","1620999936","0.2342","0.07126","96.673","742000000","4416000000","1130749952","1512000000","1.736","-0.047","3412.0","3393.0","3920.0","2566.0","2943.12","3079.52","0.661","23155","9229197","9217291","1.0"
"HOLN.SW","Holcim AG","Basic Materials","Building Materials","39946698752","44458696704","103.17143","16.949034","0.43","2.5978417","2.540492","2.827","14.2","2.35","1.7","4.4286","4.01","1779062400","15724000256","-0.036","0.42343","0.121350005","0.83815","3131000064","0.02089","0.03159","57.488","5442999808","9246999552","1854200064","2788000000","1.324","","72.22","75.08","82.54","58.06","74.158","72.4001","0.733","1215236","553125111","503338320","0.9761904761904762"
"SCMN.SW","Swisscom AG","Communication Services","Telecom Services","32764729344","49270730752","26.519917","20.59046","2.89","2.9361656","2.1997132","3.308","11.59","4.11","26.0","1.0897","4.07","1774569600","14894999552","-0.041","0.58134","0.14337","0.08298001","4251000064","0.10398","0.033180002","157.793","1096999936","17604999168","2642870016","6017999872","0.773","-0.096","632.5","638.5","727.0","545.0","659.07","631.4025","0.396","73455","51801943","25367411","1.0"
"PGHN.SW","Partners Group Holding AG","Financial Services","Asset Management","16759037952","18916337664","13.4214325","12.307031","1.98","7.662293","6.5598235","7.404","12.026","7.08","46.0","0.8669","3.39","1779408000","2554800128","0.201","0.68072","0.60736","0.49346","1572999936","0.54798","0.1596","113.666","328800000","2486099968","1344012544","1515000064","1.669","0.11","650.0","651.8","1158.0","632.4","805.444","916.0625","0.934","135977","25783135","21292744","1.0"
"SREN.SW","Swiss Re AG","Financial Services","Insurance - Reinsurance","38118354944","42644426752","10.225474","9.857023","0.8","1.8097342","0.8991875","1.006","6.226","4.84","6.25","0.4727","5.83","1776124800","42391998464","-0.02","0.20421","0.20143999","0.11745","6849750016","0.19461","0.03198","30.526","3742000128","8135000064","","","2.794","0.186","129.25","127.8","156.8","114.05","122.887","132.14075","0.353","1015525","294919585","277239247","0.9523809523809523"
"SOON.SW","Sonova Holding AG","Healthcare","Medical Devices","11340338176","12352038912","21.187569","16.382793","1.17","4.338439","3.1449397","3.426","14.679","2.46","4.7","0.48830003","1.63","1781827200","3605900032","","0.73721004","0.19545999","0.11942001","841500032","0.20524","0.07626","64.938","722000000","1711699968","346062496","707500032","1.753","","190.9","194.4","245.7","163.0","191.984","202.26575","1.069","166554","59404602","59223418","0.9523809523809523"
"GEBN.SW","Geberit AG","Industrials","Building Products & Equipment","17772838912","18541840384","29.927818","26.371023","3.36","11.715099","5.6293044","5.873","20.255","2.39","12.9","0.70949996","2.31","1776384000","3157199872","-0.006","0.73640996","0.27967","0.19204001","915400000","","","89.302","585800000","1354800000","","826700032","","0.042","539.0","544.2","659.8","490.4","517.996","579.75","1.032","100697","32973728","32843812","0.9047619047619048"
"SLHN.SW","Swiss Life Holding AG","Financial Services","Insurance - Diversified","24810012672","-43874988032","20.409195","17.399515","2.61","3.5131733","2.1185222","-3.746","-22.84","4.11","36.5","0.8052","4.57","1778457600","11710999552","0.011","0.34651002","0.16547","0.10537","1920999936","0.16584","0.00537","198.556","83701997568","14849999872","-222250000","1704000000","5.668","0.098","887.8","888.0","949.0","793.0","875.272","870.938","0.535","72981","27945498","27830642","1.0"
"LOGN.SW","Logitech International S.A.","Technology","Computer Hardware","11422562304","9769170944","20.51031","15.76045","1.37","6.376987","2.3596625","2.018","11.275","1.71","1.36","0.32919997","1.49","1789948800","4840760832","0.074","0.43348","0.12775","0.14692001","866476032","0.32783002","0.13351","3.986","1741545984","88155000","747836736","1037206976","2.22","0.031","79.58","78.78","102.8","65.0","84.2754","81.71965","0.627","721531","143535585","143135121","1.0"
"KNIN.SW","Kuehne + Nagel International AG","Industrials","Integrated Freight & Logistics","23134461952","26072961024","27.709814","22.043854","2.47","9.3875","0.97412366","1.098","18.323","3.08","6.0","1.1735","4.13","1778198400","23748999168","-0.115","0.36519","0.06122","0.0352","1423000064","0.32276002","0.060300004","144.88","749000000","3622000128","377624992","1696000000","1.034","-0.159","194.8","193.7","200.7","147.4","183.395","172.1485","0.637","208633","118760074","52851019","1.0"
